uuid,source,orig_id,city,country,continent,lat,lon,datetime_local,sequence_id,sequence_index,split,img_path,glare,lighting_condition,pano_status,platform,quality,reflection,view_direction,weather,rel_path,sha256,size_bytes
5f502ef1-6e23-4eb8-b2b4-ad5446b72f5c,Mapillary,1188377228251557,Pudong,China,Asia,31.22489173203,121.51366013399,2019-07-24 11:33:25.252000+08:00,nl2fkkce275x7be2v0uckg,2621,test,img/1/5f502ef1-6e23-4eb8-b2b4-ad5446b72f5c.jpeg,,,,,,,,rainy,acquired_20260908/img/1/5f502ef1-6e23-4eb8-b2b4-ad5446b72f5c.jpeg,931dc27a2acd12562a820beac2d4e56ed7383f4f8d1286c9d9d1f5ff316a51db,535768
5f5dfeb7-3f57-465d-82ce-d428ac9add31,Mapillary,1212047489248911,Chiang Mai,Thailand,Asia,18.785047112537,98.993336085075,2018-07-28 16:03:49.510000+07:00,2eD0INLzQIO9OzGuj8Jtxw,203,train,img/2/5f5dfeb7-3f57-465d-82ce-d428ac9add31.jpeg,,,,,,,,rainy,acquired_20260908/img/2/5f5dfeb7-3f57-465d-82ce-d428ac9add31.jpeg,520b858c419af57bc7f786b8cfae9fba081bd9b5ba937af56d0025ae80b11c81,305191
5f61a66a-4d87-441e-bd90-2043fabfff7a,Mapillary,972892860207726,Chiang Mai,Thailand,Asia,18.78784866383,98.993946345261,2018-07-28 16:02:56.439000+07:00,2eD0INLzQIO9OzGuj8Jtxw,159,train,img/1/5f61a66a-4d87-441e-bd90-2043fabfff7a.jpeg,,,,,,,,rainy,acquired_20260908/img/1/5f61a66a-4d87-441e-bd90-2043fabfff7a.jpeg,a9046a95593b9c2cd496ab0224e609be293f9d5e0f740deee6932988ef62a1f5,313924
5f854acd-020b-4bc4-9c67-5bde68f41ee8,Mapillary,824512228479640,Pudong,China,Asia,31.220446615157,121.51478497906,2019-07-24 11:31:37.420000+08:00,nl2fkkce275x7be2v0uckg,2459,test,img/2/5f854acd-020b-4bc4-9c67-5bde68f41ee8.jpeg,,,,,,,,rainy,acquired_20260908/img/2/5f854acd-020b-4bc4-9c67-5bde68f41ee8.jpeg,eb567eb6a71ce0afa625e67e8789d143f62aea8e42588c8615f7d620f1b3b28f,523514
5fb5fe83-2df4-4e16-9f6e-9c7f055290d3,Mapillary,783138935672028,Pudong,China,Asia,31.213957569096,121.52444628727,2019-07-24 11:22:22.604000+08:00,nl2fkkce275x7be2v0uckg,1615,test,img/1/5fb5fe83-2df4-4e16-9f6e-9c7f055290d3.jpeg,,,,,,,,rainy,acquired_20260908/img/1/5fb5fe83-2df4-4e16-9f6e-9c7f055290d3.jpeg,424b52752d3e6fd2fb718a875138baf1d29ecae338dc7e70881a568287002e82,450646
5fe65d4c-4c58-4558-9545-dc50423da94d,Mapillary,2888919898013114,Pudong,China,Asia,31.214009734265,121.52391893107,2019-07-24 11:23:19.404000+08:00,nl2fkkce275x7be2v0uckg,1702,test,img/1/5fe65d4c-4c58-4558-9545-dc50423da94d.jpeg,,,,,,,,rainy,acquired_20260908/img/1/5fe65d4c-4c58-4558-9545-dc50423da94d.jpeg,357b6a1ea02872018cb934c3013a049540a4653e44b1fff18a974c995aeca136,282186
6006dda2-13de-4a88-af97-22e10a998228,Mapillary,1157868224685940,Pudong,China,Asia,31.216843419067,121.51925865542,2019-07-24 11:28:34.241000+08:00,nl2fkkce275x7be2v0uckg,2180,test,img/1/6006dda2-13de-4a88-af97-22e10a998228.jpeg,,,,,,,,rainy,acquired_20260908/img/1/6006dda2-13de-4a88-af97-22e10a998228.jpeg,e54e7b3fe6be98c5a7146908cacb57b47bef2dc0ef10d541698dd99e0f0d97ca,408999
6026954b-b1d8-4bbd-9af7-e47c18251300,Mapillary,262995375516019,Pudong,China,Asia,31.219407,121.51468225076,2019-07-24 11:30:53.842000+08:00,nl2fkkce275x7be2v0uckg,2393,test,img/3/6026954b-b1d8-4bbd-9af7-e47c18251300.jpeg,,,,,,,,rainy,acquired_20260908/img/3/6026954b-b1d8-4bbd-9af7-e47c18251300.jpeg,64787a69caf31af12ab0909b62d181e21a432d16aa31cfe62a8996a79230ff2f,462845
6035eec8-93d2-4a6e-a9a3-9254ef38f106,Mapillary,623560945266346,Pudong,China,Asia,31.213898918098,121.52621498282,2019-07-24 11:21:41.419000+08:00,nl2fkkce275x7be2v0uckg,1554,test,img/1/6035eec8-93d2-4a6e-a9a3-9254ef38f106.jpeg,,,,,,,,rainy,acquired_20260908/img/1/6035eec8-93d2-4a6e-a9a3-9254ef38f106.jpeg,586c0860e89fb94720c1d9d158b1c976aaa8d91c2618cf72830eb5a94a69d9cf,442004
606484a6-a963-4ca9-8cfe-b9a6c3cff1eb,Mapillary,499085851505606,Pudong,China,Asia,31.21646788554,121.52477596436,2019-07-24 11:25:55.154000+08:00,nl2fkkce275x7be2v0uckg,1939,test,img/3/606484a6-a963-4ca9-8cfe-b9a6c3cff1eb.jpeg,,,,,,,,rainy,acquired_20260908/img/3/606484a6-a963-4ca9-8cfe-b9a6c3cff1eb.jpeg,dc6fc4b578363179150f6c20901b949478d65dcd2df123f8a0b4c7f3d40d6866,596372
60d18c54-60f6-47d2-a53d-ebb808e0d668,Mapillary,648623606017419,Chiang Mai,Thailand,Asia,18.773052347645,98.976338528258,2018-07-28 16:10:51.461000+07:00,2eD0INLzQIO9OzGuj8Jtxw,564,train,img/1/60d18c54-60f6-47d2-a53d-ebb808e0d668.jpeg,,,,,,,,rainy,acquired_20260908/img/1/60d18c54-60f6-47d2-a53d-ebb808e0d668.jpeg,8127146a1d899171bb55dba632347a8bfd725d86bbcfa1d7b1704a28628cb7d3,241596
60f35803-4b69-4a55-83c1-f3db94eb9c39,Mapillary,1177089052763827,Pudong,China,Asia,31.216707293877,121.52319094694,2019-07-24 11:26:57.235000+08:00,nl2fkkce275x7be2v0uckg,2033,test,img/2/60f35803-4b69-4a55-83c1-f3db94eb9c39.jpeg,,,,,,,,rainy,acquired_20260908/img/2/60f35803-4b69-4a55-83c1-f3db94eb9c39.jpeg,7ec19a2a51c2820b46a0a3513e6e4ae909313416536e81bc38816b1b685fc4bf,302653
610459a2-07e3-4ed8-99fd-3b7d8d2cfa7e,Mapillary,785497485437169,Chiang Mai,Thailand,Asia,18.776712540619,98.976821438763,2018-07-28 16:09:54.587000+07:00,2eD0INLzQIO9OzGuj8Jtxw,512,train,img/1/610459a2-07e3-4ed8-99fd-3b7d8d2cfa7e.jpeg,,,,,,,,rainy,acquired_20260908/img/1/610459a2-07e3-4ed8-99fd-3b7d8d2cfa7e.jpeg,4bec55ad4462ea10653c7c2e4e7e36493100973c7654a1f56e153ac8116162d5,246070
612f0b8f-62bb-424d-a187-7966646bce5a,Mapillary,3623758894396211,Chiang Mai,Thailand,Asia,18.774208284242,98.976477136364,2018-07-28 16:10:28.538000+07:00,2eD0INLzQIO9OzGuj8Jtxw,546,train,img/3/612f0b8f-62bb-424d-a187-7966646bce5a.jpeg,,,,,,,,rainy,acquired_20260908/img/3/612f0b8f-62bb-424d-a187-7966646bce5a.jpeg,9890e715bbd950163001abe9549fb19613f83a9b566021f35192b0fb230af67a,234460
614eaa84-1b0e-4021-8ec8-dab7a3805b1f,Mapillary,1460666270966778,Pudong,China,Asia,31.216469355268,121.52477535197,2019-07-24 11:25:48.539000+08:00,nl2fkkce275x7be2v0uckg,1929,test,img/3/614eaa84-1b0e-4021-8ec8-dab7a3805b1f.jpeg,,,,,,,,rainy,acquired_20260908/img/3/614eaa84-1b0e-4021-8ec8-dab7a3805b1f.jpeg,7f65cc0b0fb6637c0befd85d9e68a464835d94bc3eeca5417d363007dfbde640,595527
6175a7eb-f22f-4b02-875b-d21f83c898a6,Mapillary,206483524690551,Pudong,China,Asia,31.213757941174,121.5273990353,2019-07-24 11:21:01.189000+08:00,nl2fkkce275x7be2v0uckg,1504,test,img/2/6175a7eb-f22f-4b02-875b-d21f83c898a6.jpeg,,,,,,,,rainy,acquired_20260908/img/2/6175a7eb-f22f-4b02-875b-d21f83c898a6.jpeg,0db5afd115c2ecb2b416a2f1065d4dde1d84068ec4fb4422039928992da4c03e,397498
61c1cbe9-1371-43b1-9e68-77972a7a3699,Mapillary,203257594947904,Pudong,China,Asia,31.216688672655,121.523586,2019-07-24 11:26:44.707000+08:00,nl2fkkce275x7be2v0uckg,2014,test,img/3/61c1cbe9-1371-43b1-9e68-77972a7a3699.jpeg,,,,,,,,rainy,acquired_20260908/img/3/61c1cbe9-1371-43b1-9e68-77972a7a3699.jpeg,a11d9bcad5fe6258e0baf693d0803927c2cd3d49f4037e6f0fbf63ae58e37fb7,464925
61d1cddf-382b-48ea-babc-0146d635d2b6,Mapillary,190495426275360,Chiang Mai,Thailand,Asia,18.788115268054,98.995963583767,2018-07-28 16:02:03.366000+07:00,2eD0INLzQIO9OzGuj8Jtxw,127,train,img/3/61d1cddf-382b-48ea-babc-0146d635d2b6.jpeg,,,,,,,,rainy,acquired_20260908/img/3/61d1cddf-382b-48ea-babc-0146d635d2b6.jpeg,5ad1c2a911a51771e4d140541e57bd5e51deccba413afba2802ede14ec8c32ca,248962
61ef9324-2c31-4b80-a154-1a0756ce2618,Mapillary,276575170822569,Pudong,China,Asia,31.218444331324,121.51457099197,2019-07-24 11:30:37.375000+08:00,nl2fkkce275x7be2v0uckg,2368,test,img/2/61ef9324-2c31-4b80-a154-1a0756ce2618.jpeg,,,,,,,,rainy,acquired_20260908/img/2/61ef9324-2c31-4b80-a154-1a0756ce2618.jpeg,32dacb67335543d6fa1c15b414f4ed0814291c81676f2a8ac9a8cf7c2e29cb0c,414718
628d6a62-55ad-4bc5-9d3a-61c4d74c448b,Mapillary,572791937035732,Chiang Mai,Thailand,Asia,18.780949567976,98.991324578248,2018-07-28 16:05:24.361000+07:00,2eD0INLzQIO9OzGuj8Jtxw,282,train,img/3/628d6a62-55ad-4bc5-9d3a-61c4d74c448b.jpeg,,,,,,,,rainy,acquired_20260908/img/3/628d6a62-55ad-4bc5-9d3a-61c4d74c448b.jpeg,1229a0230e969abf8eec4ba4be9660cac3d8f2a37c5649fda74c087a0e21b05f,274746
628ef09f-b7bd-4769-b54b-63240009bdcd,Mapillary,809184710000759,Pudong,China,Asia,31.216474688946,121.52477312961,2019-07-24 11:25:24.533000+08:00,nl2fkkce275x7be2v0uckg,1892,test,img/3/628ef09f-b7bd-4769-b54b-63240009bdcd.jpeg,,,,,,,,rainy,acquired_20260908/img/3/628ef09f-b7bd-4769-b54b-63240009bdcd.jpeg,062f4fa95aaa138326a48a8ac6a0a1d7c4ab3dc088ca5142197f2dac77795598,534400
62e4902a-94d7-427d-b50a-4dfbe457a0f0,Mapillary,511637723507952,Pudong,China,Asia,31.21495058316,121.52419204208,2019-07-24 11:23:37.294000+08:00,nl2fkkce275x7be2v0uckg,1728,test,img/2/62e4902a-94d7-427d-b50a-4dfbe457a0f0.jpeg,,,,,,,,rainy,acquired_20260908/img/2/62e4902a-94d7-427d-b50a-4dfbe457a0f0.jpeg,d300df0bef6d5aac5074a323742373e4aa2ed348b25387b2f5f52ee537ba22de,375860
6397c8e2-6a9d-4b94-a60d-95d1e654600d,Mapillary,2673133379662604,Pudong,China,Asia,31.21384031031,121.52675443144,2019-07-24 11:21:33.728000+08:00,nl2fkkce275x7be2v0uckg,1543,test,img/1/6397c8e2-6a9d-4b94-a60d-95d1e654600d.jpeg,,,,,,,,rainy,acquired_20260908/img/1/6397c8e2-6a9d-4b94-a60d-95d1e654600d.jpeg,03ba049c8fa4dfd2ee49d9821f69e4b042359a32550e00119b18ff27167d48a9,640436
63a972b2-2261-4061-96d9-01530b0ede56,Mapillary,966430267524225,Pudong,China,Asia,31.219352448205,121.51466077888,2019-07-24 11:30:51.905000+08:00,nl2fkkce275x7be2v0uckg,2390,test,img/1/63a972b2-2261-4061-96d9-01530b0ede56.jpeg,,,,,,,,rainy,acquired_20260908/img/1/63a972b2-2261-4061-96d9-01530b0ede56.jpeg,fc7d65d1d2d879e5d7cd2c032deb221cdb016d3ef3e33a5c7532583eddcddf6e,434804
63c0b17b-42f0-4cd4-8b20-9c784eb9bf08,Mapillary,4152413724821300,Pudong,China,Asia,31.221088230774,121.51470130769,2019-07-24 11:31:47.276000+08:00,nl2fkkce275x7be2v0uckg,2474,test,img/1/63c0b17b-42f0-4cd4-8b20-9c784eb9bf08.jpeg,,,,,,,,rainy,acquired_20260908/img/1/63c0b17b-42f0-4cd4-8b20-9c784eb9bf08.jpeg,5a855b98d3ac9bd7b82ed68ee8ce0d239ca42a71ce8963953547cf072f6fdf5a,411951
63d09574-2f95-4d65-a658-d21fd038e236,Mapillary,1017496381987739,Chiang Mai,Thailand,Asia,18.78112657577,98.986099277618,2018-07-28 16:07:17.371000+07:00,2eD0INLzQIO9OzGuj8Jtxw,361,train,img/3/63d09574-2f95-4d65-a658-d21fd038e236.jpeg,,,,,,,,rainy,acquired_20260908/img/3/63d09574-2f95-4d65-a658-d21fd038e236.jpeg,1c5f18c612029b458c9691f0648deda119858f83fbb9772f305859d6cccd8e3d,280656
63e4f909-8d65-4e12-bf69-ed49022ed10a,Mapillary,126397106106403,Baku,Azerbaijan,Asia,40.376464948741926,49.842841029167175,2015-01-25 12:54:09+04:00,qKCDdS5cR5UDDQDAiPnVzg,586,train,img/3/63e4f909-8d65-4e12-bf69-ed49022ed10a.jpeg,,,,,,,,rainy,acquired_20260908/img/3/63e4f909-8d65-4e12-bf69-ed49022ed10a.jpeg,dfa191e9513ba2135a2e76c4bcb8fb01ad488b2fac42e2c11d2e106168450d05,312304
64308311-7e71-4e38-8517-bd9cfb80dbba,Mapillary,2828398477383575,Pudong,China,Asia,31.213822,121.52695755731,2019-07-24 11:21:27.428000+08:00,nl2fkkce275x7be2v0uckg,1536,test,img/3/64308311-7e71-4e38-8517-bd9cfb80dbba.jpeg,,,,,,,,rainy,acquired_20260908/img/3/64308311-7e71-4e38-8517-bd9cfb80dbba.jpeg,5434c17eda042706850d008f8858f8d7a13e0bfc05050714804b082c7d563255,657460
64313e29-691a-43be-babf-161d5e60dae4,Mapillary,3874244629308948,Pudong,China,Asia,31.215859163984,121.51588679375,2019-07-24 11:29:39.956000+08:00,nl2fkkce275x7be2v0uckg,2281,test,img/3/64313e29-691a-43be-babf-161d5e60dae4.jpeg,,,,,,,,rainy,acquired_20260908/img/3/64313e29-691a-43be-babf-161d5e60dae4.jpeg,c126c7dbf2315d50f699b293bd0d2f27d72a79329d04642b43d889c9ec24440f,444440
64b78c1a-ed50-4ad8-afe0-bce45bb07b57,Mapillary,468570480906235,Pudong,China,Asia,31.213946407034,121.52444868744,2019-07-24 11:23:07.483000+08:00,nl2fkkce275x7be2v0uckg,1684,test,img/2/64b78c1a-ed50-4ad8-afe0-bce45bb07b57.jpeg,,,,,,,,rainy,acquired_20260908/img/2/64b78c1a-ed50-4ad8-afe0-bce45bb07b57.jpeg,810e6a3c3c4004b37076018b926c1db72fbec91bbb3622f1be9000aa28359f49,349363
65bc4c97-fe47-4057-8148-199234f5b4f1,Mapillary,891412738084074,Chiang Mai,Thailand,Asia,18.788021251374,98.995071327061,2018-07-28 16:02:22.590000+07:00,2eD0INLzQIO9OzGuj8Jtxw,142,train,img/2/65bc4c97-fe47-4057-8148-199234f5b4f1.jpeg,,,,,,,,rainy,acquired_20260908/img/2/65bc4c97-fe47-4057-8148-199234f5b4f1.jpeg,c13b7ca3ad4747ef4391d397ed86b2cd0156329a6e6c74e031fe769b03117181,233066
66d9e91f-829c-473d-ae2e-7086f83a7528,Mapillary,633479384202254,Chiang Mai,Thailand,Asia,18.781275998273,98.980494625336,2018-07-28 16:08:38.467000+07:00,2eD0INLzQIO9OzGuj8Jtxw,436,train,img/2/66d9e91f-829c-473d-ae2e-7086f83a7528.jpeg,,,,,,,,rainy,acquired_20260908/img/2/66d9e91f-829c-473d-ae2e-7086f83a7528.jpeg,4b0b1064064490339aabf8386e813c65f8f63baab053dc9b97f286aa678853a9,295272
670bfa46-d30b-49e0-a50a-595bc26577ab,Mapillary,820786352189448,Chiang Mai,Thailand,Asia,18.787949437339,98.994388641807,2018-07-28 16:02:39.314000+07:00,2eD0INLzQIO9OzGuj8Jtxw,151,train,img/1/670bfa46-d30b-49e0-a50a-595bc26577ab.jpeg,,,,,,,,rainy,acquired_20260908/img/1/670bfa46-d30b-49e0-a50a-595bc26577ab.jpeg,55aa86564ff13592f6e01cdce8d210751c7c37cefc9d1a5c1e95eface52dfada,262648
67f66be4-a2b5-4224-adf2-c0dd5c1d36f4,Mapillary,1396799370695613,Chiang Mai,Thailand,Asia,18.772406872984,98.976274766129,2018-07-28 16:11:04.360000+07:00,2eD0INLzQIO9OzGuj8Jtxw,577,train,img/1/67f66be4-a2b5-4224-adf2-c0dd5c1d36f4.jpeg,,,,,,,,rainy,acquired_20260908/img/1/67f66be4-a2b5-4224-adf2-c0dd5c1d36f4.jpeg,f2627d2766b995d617d54c3d9b7a35ac7981a11d901740ea05fdd0bbb22019c5,254459
688017d9-0783-4a63-af71-53c8a465638b,Mapillary,2545937472380094,Chiang Mai,Thailand,Asia,18.781170411268,98.984536895775,2018-07-28 16:07:47.525000+07:00,2eD0INLzQIO9OzGuj8Jtxw,385,train,img/1/688017d9-0783-4a63-af71-53c8a465638b.jpeg,,,,,,,,rainy,acquired_20260908/img/1/688017d9-0783-4a63-af71-53c8a465638b.jpeg,b3c1eeb5c58e64cffc4c36c6b59b9e193e3659247f025fae920c61c065846c8e,279692
688f3f66-2d46-4ad6-8d30-8d205a89c266,Mapillary,473459070425056,Chiang Mai,Thailand,Asia,18.781021893774,98.989814366732,2018-07-28 16:05:47.384000+07:00,2eD0INLzQIO9OzGuj8Jtxw,305,train,img/1/688f3f66-2d46-4ad6-8d30-8d205a89c266.jpeg,,,,,,,,rainy,acquired_20260908/img/1/688f3f66-2d46-4ad6-8d30-8d205a89c266.jpeg,04c8f863b8d731a81e8ba28df1b7ed0dd59feb6d7fde0a8349a8d5e17f7c557a,287158
6b246bc8-b24f-4fe6-8df1-98f9b77d89ee,Mapillary,1223689708052546,Chiang Mai,Thailand,Asia,18.789589613535,99.002346386952,2018-07-28 15:59:59.501000+07:00,2eD0INLzQIO9OzGuj8Jtxw,14,train,img/1/6b246bc8-b24f-4fe6-8df1-98f9b77d89ee.jpeg,,,,,,,,rainy,acquired_20260908/img/1/6b246bc8-b24f-4fe6-8df1-98f9b77d89ee.jpeg,0c812cd059c74882b2b672bf32efe7557a106562d9e0b9fed96636a516a8c799,322016
6b70c5d7-1b16-4336-bbe2-1e14c49f530c,Mapillary,306709720945303,Chiang Mai,Thailand,Asia,18.789135457398,99.002394433863,2018-07-28 16:00:06.492000+07:00,2eD0INLzQIO9OzGuj8Jtxw,19,train,img/2/6b70c5d7-1b16-4336-bbe2-1e14c49f530c.jpeg,,,,,,,,rainy,acquired_20260908/img/2/6b70c5d7-1b16-4336-bbe2-1e14c49f530c.jpeg,18999051a1a5c051bfbcc69079f91866cda4026d85f0219ccefd6528348c9f99,271001
6c96d9ee-2b22-40e2-9474-b0b9f7a6cedd,Mapillary,281241777068103,Chiang Mai,Thailand,Asia,18.789405754447,99.00280670168,2018-07-28 15:59:21.549000+07:00,2eD0INLzQIO9OzGuj8Jtxw,4,train,img/2/6c96d9ee-2b22-40e2-9474-b0b9f7a6cedd.jpeg,,,,,,,,rainy,acquired_20260908/img/2/6c96d9ee-2b22-40e2-9474-b0b9f7a6cedd.jpeg,d36c3aa66f979246f656b187a3edc19b9fe6f42870e2d7df654717b03cfbc60d,403941
6d1fab04-1d37-4900-b111-3a9b58ad7a06,Mapillary,927532258040351,Chiang Mai,Thailand,Asia,18.784527730701,98.993274647878,2018-07-28 16:03:56.570000+07:00,2eD0INLzQIO9OzGuj8Jtxw,210,train,img/1/6d1fab04-1d37-4900-b111-3a9b58ad7a06.jpeg,,,,,,,,rainy,acquired_20260908/img/1/6d1fab04-1d37-4900-b111-3a9b58ad7a06.jpeg,c67360be3ea07ba50852b52e87889b1870ef19e0ee4be14b69f0a8c32c3dbb2f,298732
6d96ae6e-9cf0-4d71-a0cc-acfca69c7a3c,Mapillary,228842012354718,Chiang Mai,Thailand,Asia,18.789627933108,99.002437953668,2018-07-28 15:59:44.474000+07:00,2eD0INLzQIO9OzGuj8Jtxw,12,train,img/3/6d96ae6e-9cf0-4d71-a0cc-acfca69c7a3c.jpeg,,,,,,,,rainy,acquired_20260908/img/3/6d96ae6e-9cf0-4d71-a0cc-acfca69c7a3c.jpeg,1c58c075a7d39ddb7c0c8e7f4918f719b94e6edc61d7b04b1124a355d59daab8,315009
6eedaf59-30ed-45dd-8972-69723fcf28f3,Mapillary,517625255914940,Baku,Azerbaijan,Asia,40.375455,49.843292,2015-01-25 12:46:15+04:00,qKCDdS5cR5UDDQDAiPnVzg,490,train,img/3/6eedaf59-30ed-45dd-8972-69723fcf28f3.jpeg,,,,,,,,rainy,acquired_20260908/img/3/6eedaf59-30ed-45dd-8972-69723fcf28f3.jpeg,d7975f7d6103a447034a4998964361766894571fce734497ec15d9074d938054,290497
71b335ad-1b05-41ee-8e06-cdf6e26bc185,Mapillary,838716570113321,Chiang Mai,Thailand,Asia,18.78787597842,99.001216595376,2018-07-28 16:00:45.467000+07:00,2eD0INLzQIO9OzGuj8Jtxw,56,train,img/1/71b335ad-1b05-41ee-8e06-cdf6e26bc185.jpeg,,,,,,,,rainy,acquired_20260908/img/1/71b335ad-1b05-41ee-8e06-cdf6e26bc185.jpeg,05fcddb2879c181c4015b4cbcf8a302dbc89b0bca77e6d4eb6a069a612bb1e10,240830
7244af87-12b9-4760-a34d-d7f1cff7d1dc,Mapillary,1010887319444596,Baku,Azerbaijan,Asia,40.377347656686055,49.846322536468506,2015-01-25 12:34:45+04:00,qKCDdS5cR5UDDQDAiPnVzg,263,train,img/1/7244af87-12b9-4760-a34d-d7f1cff7d1dc.jpeg,,,,,,,,rainy,acquired_20260908/img/1/7244af87-12b9-4760-a34d-d7f1cff7d1dc.jpeg,9228cb85368f389219de55c9b26eaaf36c347d70d2c6cce54b21e79cbf2dc67e,214203
72ae51b7-eaf7-40d8-80ca-456357e72943,Mapillary,767351650581766,Chiang Mai,Thailand,Asia,18.781298834128,98.979784824309,2018-07-28 16:08:47.491000+07:00,2eD0INLzQIO9OzGuj8Jtxw,445,train,img/2/72ae51b7-eaf7-40d8-80ca-456357e72943.jpeg,,,,,,,,rainy,acquired_20260908/img/2/72ae51b7-eaf7-40d8-80ca-456357e72943.jpeg,5bfce28c09d1aa72ce19234e69a8c669554f421ed53028d78a3c33ce9834b602,290968
73f0dd2b-1515-4a49-9888-58a8a04cb6ca,Mapillary,146588247498660,Chiang Mai,Thailand,Asia,18.781278358737,98.980426069895,2018-07-28 16:08:39.337000+07:00,2eD0INLzQIO9OzGuj8Jtxw,437,train,img/1/73f0dd2b-1515-4a49-9888-58a8a04cb6ca.jpeg,,,,,,,,rainy,acquired_20260908/img/1/73f0dd2b-1515-4a49-9888-58a8a04cb6ca.jpeg,d967d1dbab93608671c993bdead450996353b1d26ee4b6c274f9a284ff4e1db6,312907
741eb27b-eea2-407a-8003-3c9969745253,Mapillary,1216066942173837,Chiang Mai,Thailand,Asia,18.788342586078,98.99882847451,2018-07-28 16:01:22.420000+07:00,2eD0INLzQIO9OzGuj8Jtxw,88,train,img/2/741eb27b-eea2-407a-8003-3c9969745253.jpeg,,,,,,,,rainy,acquired_20260908/img/2/741eb27b-eea2-407a-8003-3c9969745253.jpeg,861bd340fd3b9cd4c30f8c215d366ebfe0c880fe7675a590658e4348907590fa,230238
7434afe6-f494-4f0a-a682-e846f0db8f3f,Mapillary,792170881435593,Chiang Mai,Thailand,Asia,18.77202266618,98.976217003758,2018-07-28 16:11:11.358000+07:00,2eD0INLzQIO9OzGuj8Jtxw,584,train,img/2/7434afe6-f494-4f0a-a682-e846f0db8f3f.jpeg,,,,,,,,rainy,acquired_20260908/img/2/7434afe6-f494-4f0a-a682-e846f0db8f3f.jpeg,d1f0a169a25febdd7032f9e52d7d2de01b6f91cd5d99fbd4c0943e8c92865bdb,230835
745d39d8-5568-4a10-8dd2-e78240e281d6,Mapillary,206085508019828,Chiang Mai,Thailand,Asia,18.78110704806,98.986666600299,2018-07-28 16:07:08.306000+07:00,2eD0INLzQIO9OzGuj8Jtxw,352,train,img/3/745d39d8-5568-4a10-8dd2-e78240e281d6.jpeg,,,,,,,,rainy,acquired_20260908/img/3/745d39d8-5568-4a10-8dd2-e78240e281d6.jpeg,1bfdc344cc9d7a8150c16e24cf77904b1962a483d56148182a76f3f9ed42c350,329090
748db768-4620-40bb-9f30-ff48af7a8afe,Mapillary,3524229917801286,Chiang Mai,Thailand,Asia,18.780947437536,98.991382239961,2018-07-28 16:05:23.300000+07:00,2eD0INLzQIO9OzGuj8Jtxw,281,train,img/2/748db768-4620-40bb-9f30-ff48af7a8afe.jpeg,,,,,,,,rainy,acquired_20260908/img/2/748db768-4620-40bb-9f30-ff48af7a8afe.jpeg,68b87c8ea0f8c9fb897582760f468ed06c20daeaf42c16391853f56e56635c97,248751
74fd3342-8ff4-436d-b1f9-5ad940df00df,Mapillary,3302620456507738,Chiang Mai,Thailand,Asia,18.787942598305,98.994325174153,2018-07-28 16:02:41.525000+07:00,2eD0INLzQIO9OzGuj8Jtxw,152,train,img/1/74fd3342-8ff4-436d-b1f9-5ad940df00df.jpeg,,,,,,,,rainy,acquired_20260908/img/1/74fd3342-8ff4-436d-b1f9-5ad940df00df.jpeg,763f0d931481fe92298615f16df99aad49a5eeb72cf92f1e0115752c92b1f039,259063
769a4da9-9038-4fbd-872f-c5c603922e44,Mapillary,317246069790780,Baku,Azerbaijan,Asia,40.376604,49.842952,2015-01-25 12:57:59+04:00,qKCDdS5cR5UDDQDAiPnVzg,637,train,img/3/769a4da9-9038-4fbd-872f-c5c603922e44.jpeg,,,,,,,,rainy,acquired_20260908/img/3/769a4da9-9038-4fbd-872f-c5c603922e44.jpeg,1cc2bd0b79cdb59a22829eb31644baf9ca2c07fd5efb365c8339e510f062fefb,228735
76d5ab49-5385-4ac8-8096-70ba22ed6b5b,Mapillary,957944581707347,Chiang Mai,Thailand,Asia,18.772184415736,98.976239913198,2018-07-28 16:11:08.386000+07:00,2eD0INLzQIO9OzGuj8Jtxw,581,train,img/2/76d5ab49-5385-4ac8-8096-70ba22ed6b5b.jpeg,,,,,,,,rainy,acquired_20260908/img/2/76d5ab49-5385-4ac8-8096-70ba22ed6b5b.jpeg,da49e28b1c8c4baf2bc3412f053d1d9d054875c4d63c75d88c0e9db614391df7,230571
786362ee-6ae0-4997-97f6-a9f63f90cbdf,Mapillary,3965044753573975,Chiang Mai,Thailand,Asia,18.788349246415,98.998618503198,2018-07-28 16:01:25.288000+07:00,2eD0INLzQIO9OzGuj8Jtxw,91,train,img/1/786362ee-6ae0-4997-97f6-a9f63f90cbdf.jpeg,,,,,,,,rainy,acquired_20260908/img/1/786362ee-6ae0-4997-97f6-a9f63f90cbdf.jpeg,30af1873ce4161cd50d636dad548e90f9f6aabd0191ee228a2eede569a0da156,207995
79138017-d08e-4354-a1c4-d9beb4546bb4,Mapillary,612607980133544,Chiang Mai,Thailand,Asia,18.778917276241,98.97712947702,2018-07-28 16:09:32.367000+07:00,2eD0INLzQIO9OzGuj8Jtxw,490,train,img/3/79138017-d08e-4354-a1c4-d9beb4546bb4.jpeg,,,,,,,,rainy,acquired_20260908/img/3/79138017-d08e-4354-a1c4-d9beb4546bb4.jpeg,6ca4a719cdf29dcc48137fd095f70a8ce2759d83b75c777dd13b200bbf9f3715,229791
